school_id,dep_id,school_name,department_name,depname_abbr,school_group_my,category_id,category_name,basic_class_rank,basic_preference_score,des_class_rank,new_des_score
13,13252,國立交通大學,人文社會學系,交大人文社會,1,2,藝術及人文,104,0.734816,110,464.4430493
40,40092,元智大學,人文社會學院英語學士班,,4,3,社會科學、新聞學及圖書資訊,315,-0.126363,466,368.367222
11,11042,國立清華大學,人文社會學院學士班,清大人社學院,1,2,藝術及人文,39,1.421639,96,467.8470331
108,108122,慈濟大學,人類發展與心理學系,慈濟人類心理,6,3,社會科學、新聞學及圖書資訊,538,-0.603708,649,313.9851187
1,1052,國立臺灣大學,人類學系,臺大人類學系,1,2,藝術及人文,27,1.68387,17,499.1876177
47,47072,世新大學,口語傳播學系,世新口語傳播,5,3,社會科學、新聞學及圖書資訊,358,-0.23751,448,371.9448088
51,51122,長榮大學,土地管理與開發學系,長榮土地管理,6,7,工程、製造及營建,609,-0.755882,715,285.2735443
15,15332,逢甲大學,土地管理學系,逢甲土地管理,4,4,商業、管理及法律,438,-0.404569,443,372.9626049
6,6332,國立政治大學,土耳其語文學系,政大土耳其語,1,2,藝術及人文,86,0.900156,77,474.0659491
14,14042,淡江大學,大眾傳播學系,淡江大傳,4,3,社會科學、新聞學及圖書資訊,472,-0.475377,380,387.2106145
45,45382,義守大學,大眾傳播學系,義守大傳,6,3,社會科學、新聞學及圖書資訊,579,-0.700152,657,309.2260673
65,65052,玄奘大學,大眾傳播學系,玄奘大傳,6,3,社會科學、新聞學及圖書資訊,629,-0.808954,793,241.2516664
17,17482,中國文化大學,大眾傳播學系,文化大傳,6,3,社會科學、新聞學及圖書資訊,704,-1.061274,612,329.0602884
18,18181,靜宜大學,大眾傳播學系,靜宜大傳,6,3,社會科學、新聞學及圖書資訊,709,-1.077353,587,336.2230669
1,1482,國立臺灣大學,工商管理學系企業管理組,臺大工商管理企管,1,4,商業、管理及法律,5,2.717483,5,514.8374636
9,9172,東海大學,工業工程與經營資訊學系(智慧經營與管理),東海工工經營資訊,4,4,商業、管理及法律,229,0.134415,748,271.1563008
153,153132,國立金門大學,工業工程與管理學系,金門工工,3,7,工程、製造及營建,474,-0.479959,468,368.0084339
42,42062,大葉大學,工業工程與管理學系,大葉工工,6,7,工程、製造及營建,617,-0.774212,797,232.6262308
43,43292,中華大學,工業產品設計系(創意生活組),,6,2,藝術及人文,766,-1.402689,761,264.973817
50,50062,實踐大學,工業產品設計學系(臺北校區),實踐工業設計,5,2,藝術及人文,28,1.650178,286,411.5606867
42,42472,大葉大學,工業設計學系,大葉工業設計,6,2,藝術及人文,163,0.395331,705,288.1719439
79,79232,真理大學,工業管理與經營資訊學系,,6,4,商業、管理及法律,630,-0.809506,792,243.5226032
43,43122,中華大學,工業管理學系,中華工管,6,7,工程、製造及營建,666,-0.907929,671,303.4737548
8,8172,中原大學,工業與系統工程學系管理組,中原工業系統管理,4,7,工程、製造及營建,258,0.028243,332,398.8125926
101,101262,國立高雄大學,工藝與創意設計學系,高雄工藝創意設計,3,2,藝術及人文,337,-0.169325,277,413.0643404
51,51242,長榮大學,不動產財務金融學士學位學程,長榮不動產財金,6,4,商業、管理及法律,329,-0.157019,766,263.5138457
36,36162,國立屏東大學,不動產經營學系,屏東不動產,3,4,商業、管理及法律,796,-1.978293,200,437.0787246
99,99112,國立臺北大學,不動產與城鄉環境學系,臺北不動產城鄉,2,4,商業、管理及法律,84,0.908893,106,464.8286098
1,1012,國立臺灣大學,中國文學系,臺大中文,1,2,藝術及人文,10,2.560875,24,493.1633818
6,6012,國立政治大學,中國文學系,政大中文,1,2,藝術及人文,52,1.223968,85,470.9027082
16,16012,國立中央大學,中國文學系,中央中文,2,2,藝術及人文,112,0.651096,117,462.8160021
99,99152,國立臺北大學,中國文學系,臺北中文,2,2,藝術及人文,133,0.520039,109,464.4764976
4,4012,國立成功大學,中國文學系,成大中文,1,2,藝術及人文,247,0.070854,130,459.9406245
27,27012,國立中山大學,中國文學系,中山中文,2,2,藝術及人文,257,0.033198,112,463.4859284
3,3012,國立中興大學,中國文學系,中興中文,2,2,藝術及人文,294,-0.082412,108,464.5455074
18,18081,靜宜大學,中國文學系,靜宜中文,6,3,社會科學、新聞學及圖書資訊,431,-0.391416,490,361.1259948
20,20012,輔仁大學,中國文學系,輔仁中文,4,2,藝術及人文,484,-0.502018,313,403.0955631
9,9012,東海大學,中國文學系,東海中文,4,2,藝術及人文,500,-0.528573,522,353.6395637
47,47242,世新大學,中國文學系,世新中文,5,2,藝術及人文,564,-0.661214,525,352.8606105
41,41012,國立中正大學,中國文學系,中正中文,2,2,藝術及人文,591,-0.727831,174,443.9738137
5,5012,東吳大學,中國文學系,東吳中文,4,2,藝術及人文,653,-0.870519,326,399.9597094
100,100062,國立嘉義大學,中國文學系,嘉義中文,3,2,藝術及人文,673,-0.942913,370,389.8932473
15,15212,逢甲大學,中國文學系,逢甲中文,4,2,藝術及人文,694,-1.025747,480,363.0796585
11,11022,國立清華大學,中國文學系乙組(華語教學組),,1,6,藝術及人文,32,1.507293,128,460.1417812
17,17022,中國文化大學,中國文學系中國文學組,文化中文文學,6,7,藝術及人文,757,-1.350541,702,289.8008073
17,17032,中國文化大學,中國文學系文藝創作組,文化中文文創,6,2,藝術及人文,708,-1.072887,700,290.4904912
11,11012,國立清華大學,中國文學系甲組(一般組),清大中文甲,1,2,藝術及人文,157,0.413241,113,463.3666892
130,130152,佛光大學,中國文學與應用學系,佛光中文應用,6,2,藝術及人文,114,0.645809,765,263.6218552
14,14012,淡江大學,中國文學學系,淡江中文學,4,2,藝術及人文,496,-0.521492,453,371.3195633
35,35082,臺北市立大學,中國語文學系,北市大中語文,3,2,藝術及人文,497,-0.521573,261,418.761754
34,34202,國立東華大學,中國語文學系,東華中語文,3,2,藝術及人文,502,-0.529813,340,395.9529523
58,58012,國立暨南國際大學,中國語文學系,暨南中語文,3,2,藝術及人文,588,-0.720191,321,401.0710919
40,40072,元智大學,中國語文學系,元智中語文,4,2,藝術及人文,647,-0.860441,357,392.5257899
36,36062,國立屏東大學,中國語文學系,屏東中語文,3,2,藝術及人文,744,-1.221104,367,390.666545
2,2072,國立臺灣師範大學,公民教育與活動領導學系,臺師公教活動,2,1,教育,103,0.743102,122,461.8894712
99,99092,國立臺北大學,公共行政暨政策學系,臺北公共行政暨政策,2,4,商業、管理及法律,102,0.754537,102,466.1739157
58,58042,國立暨南國際大學,公共行政與政策學系,,3,4,商業、管理及法律,228,0.142003,312,403.1338749
6,6102,國立政治大學,公共行政學系,政大公共行政,1,4,商業、管理及法律,58,1.184557,45,483.4763496
34,34272,國立東華大學,公共行政學系,東華公共行政,3,4,商業、管理及法律,461,-0.462482,257,419.6849847
14,14252,淡江大學,公共行政學系,淡江公共行政,4,4,商業、管理及法律,604,-0.751086,415,379.1848574
130,130222,佛光大學,公共事務學系(行政管理組),,6,4,商業、管理及法律,498,-0.527628,689,297.5551636
45,45212,義守大學,公共政策與管理學系,義守公共政策,6,4,商業、管理及法律,730,-1.174235,609,330.3766336
38,38092,國立臺東大學,公共與文化事務學系,臺東公共文化,3,3,社會科學、新聞學及圖書資訊,592,-0.728034,232,427.1105598
47,47062,世新大學,公共關係暨廣告學系,世新公關暨廣告,5,4,商業、管理及法律,341,-0.173776,419,378.5823033
23,23212,國立彰化師範大學,公務與公民教育系公民教育組,,3,1,教育,593,-0.73265,170,445.1170345
23,23212,國立彰化師範大學,公務與公民教育系公共事務組,,3,1,教育,99,0.770803,178,443.1374713
32,32062,國立臺北教育大學,心理與諮商學系,北教心理諮商,3,3,社會科學、新聞學及圖書資訊,96,0.785665,153,451.1137785
35,35062,臺北市立大學,心理與諮商學系,北市大心理諮商,3,3,社會科學、新聞學及圖書資訊,327,-0.150146,205,435.6965496
17,17542,中國文化大學,心理輔導學系,文化心理輔導,6,3,社會科學、新聞學及圖書資訊,711,-1.085638,602,332.2336729
130,130202,佛光大學,心理學系,佛光心理,6,3,社會科學、新聞學及圖書資訊,705,-1.061673,594,334.0340285
59,59042,南華大學,文化創意事業管理學系,,6,4,商業、管理及法律,649,-0.864295,710,287.0989023
31,31102,國立臺中教育大學,文化創意產業設計與營運學系,中教文創設計營運,3,2,藝術及人文,376,-0.275649,292,410.3799893
32,32142,國立臺北教育大學,文化創意產業經營學系,北教文創產經,3,2,藝術及人文,113,0.647166,183,442.7768258
36,36082,國立屏東大學,文化創意產業學系,屏東文創產業,3,2,藝術及人文,415,-0.357216,364,390.9323821
151,151212,國立聯合大學,文化創意與數位行銷學系,聯合文創數位,3,2,藝術及人文,371,-0.268225,348,394.2984814
130,130500,佛光大學,文化資產創意系(文化創意組),,6,2,藝術及人文,455,-0.441864,742,274.6068188
130,130500,佛光大學,文化資產創意系(文化觀光組),,6,2,藝術及人文,650,-0.864431,790,247.5669086
38,38022,國立臺東大學,文化資源與休閒產業學系,臺東文化休閒,3,10,服務,396,-0.317886,401,382.8889618
33,33082,國立臺南大學,文化與自然資源學系,臺南文化自然資源,3,3,社會科學、新聞學及圖書資訊,640,-0.839339,247,422.2872995
151,151202,國立聯合大學,文化觀光產業學系,聯合文化觀光產業,3,10,服務,186,0.292213,553,345.874398
59,59112,南華大學,文學系,南華文學,6,2,藝術及人文,539,-0.604308,739,277.2959369
1,1072,國立臺灣大學,日本語文學系,臺大日本語文,1,2,藝術及人文,18,2.043661,23,494.2028549
6,6312,國立政治大學,日本語文學系,政大日本語文,1,2,藝術及人文,145,0.459258,41,484.1877244
5,5082,東吳大學,日本語文學系,東吳日本語文,4,2,藝術及人文,213,0.193586,252,420.8516537
20,20302,輔仁大學,日本語文學系,輔仁日本語文,4,2,藝術及人文,322,-0.142283,274,414.5151576
14,14112,淡江大學,日本語文學系,淡江日本語文,4,2,藝術及人文,361,-0.245869,374,388.7037741
47,47252,世新大學,日本語文學系,世新日本語文,5,2,藝術及人文,520,-0.565512,538,350.0029617
18,18061,靜宜大學,日本語文學系,靜宜日本語文,6,2,藝術及人文,530,-0.583717,552,345.8890582
17,17052,中國文化大學,日本語文學系,文化日本語文,6,2,藝術及人文,767,-1.471488,633,320.0045064
9,9052,東海大學,日本語言文化學系,東海日本文化,4,2,藝術及人文,429,-0.386448,439,374.0990157
4,4042,國立成功大學,台灣文學系,,1,2,藝術及人文,56,1.195512,140,456.197633
18,18121,靜宜大學,台灣文學系,,6,2,藝術及人文,427,-0.381496,483,362.3019159
79,79082,真理大學,台灣文學系,,6,2,藝術及人文,794,-1.918577,697,291.4734642
31,31082,國立臺中教育大學,台灣語文學系,,3,2,藝術及人文,323,-0.143114,407,380.3829832
17,17042,中國文化大學,史學系,文化史學,6,2,藝術及人文,517,-0.562188,644,315.4881329
6,6162,國立政治大學,外交學系,政大外交,1,3,社會科學、新聞學及圖書資訊,20,1.961387,35,487.5237438
1,1022,國立臺灣大學,外國語文學系,臺大外文,1,2,藝術及人文,11,2.556176,15,500.8597964
11,11032,國立清華大學,外國語文學系,清大外文,1,2,藝術及人文,21,1.839722,52,481.15592
4,4022,國立成功大學,外國語文學系,成大外文,1,2,藝術及人文,93,0.818692,83,471.4937149
13,13232,國立交通大學,外國語文學系,交大外文,1,2,藝術及人文,94,0.816678,57,478.6749543
27,27022,國立中山大學,外國語文學系,中山外文,2,2,藝術及人文,170,0.353722,111,464.3124755
3,3022,國立中興大學,外國語文學系,中興外文,2,2,藝術及人文,176,0.334594,134,459.3406192
41,41022,國立中正大學,外國語文學系,中正外文,2,2,藝術及人文,216,0.182255,141,454.7048678
58,58022,國立暨南國際大學,外國語文學系,暨南外文,3,2,藝術及人文,385,-0.301746,303,407.3482214
130,130182,佛光大學,外國語文學系,佛光外文,6,2,藝術及人文,442,-0.412775,732,279.8003898
9,9032,東海大學,外國語文學系,東海外文,4,2,藝術及人文,446,-0.41817,452,371.7478487
150,150012,國立宜蘭大學,外國語文學系,宜蘭外文,3,2,藝術及人文,504,-0.530645,289,410.7618501
15,15222,逢甲大學,外國語文學系,逢甲外文,4,2,藝術及人文,546,-0.611584,470,365.741806
59,59122,南華大學,外國語文學系,南華外文,6,2,藝術及人文,727,-1.159478,718,284.7908073
100,100082,國立嘉義大學,外國語言學系英語教學組,嘉義外語教學,3,2,藝術及人文,712,-1.087864,350,393.7433917
100,100092,國立嘉義大學,外國語言學系應用外語組,嘉義外語應用,3,2,藝術及人文,770,-1.515824,299,408.9105365
5,5232,東吳大學,巨量資料管理學院學位學程,,4,6,資訊通訊科技,481,-0.49601,220,429.8201029
11,11062,國立清華大學,幼兒教育學系,清大幼兒教育,1,1,教育,63,1.10664,135,459.1159657
35,35042,臺北市立大學,幼兒教育學系,北市大幼兒教育,3,1,教育,191,0.279772,296,409.7562518
31,31022,國立臺中教育大學,幼兒教育學系,中教幼兒教育,3,1,教育,333,-0.162533,271,416.0914714
38,38032,國立臺東大學,幼兒教育學系,臺東幼兒教育,3,1,教育,398,-0.32,548,346.4315296
100,100042,國立嘉義大學,幼兒教育學系,嘉義幼兒教育,3,1,教育,525,-0.572701,426,377.0836073
33,33032,國立臺南大學,幼兒教育學系,臺南幼兒教育,3,1,教育,533,-0.590261,408,380.2668421
36,36022,國立屏東大學,幼兒教育學系,屏東幼兒教育,3,1,教育,606,-0.753293,511,356.1515314
59,59102,南華大學,幼兒教育學系,南華幼兒教育,6,1,教育,718,-1.125645,750,270.038405
32,32042,國立臺北教育大學,幼兒與家庭教育學系,北教幼兒家教,3,1,教育,59,1.147673,227,428.2185526
34,34342,國立東華大學,民族語言與傳播學系,東華民族傳播學,3,2,藝術及人文,725,-1.156288,352,393.6079296
6,6152,國立政治大學,民族學系,政大民族學,1,2,藝術及人文,47,1.353305,48,482.660831
41,41292,國立中正大學,犯罪防治學系,中正犯罪防治,2,3,社會科學、新聞學及圖書資訊,286,-0.060681,138,457.8941514
46,46372,銘傳大學,犯罪防治學系(桃園校區),,5,10,服務,450,-0.427178,390,385.9502455
59,59072,南華大學,生死學系社會工作組,南華生死社工,6,2,藝術及人文,512,-0.546781,760,265.2842495
59,59092,南華大學,生死學系諮商組,南華生死諮商,6,2,藝術及人文,290,-0.069826,694,295.49774
59,59082,南華大學,生死學系殯葬服務組,南華生死殯葬,6,2,藝術及人文,363,-0.248952,721,283.4470222
100,100122,國立嘉義大學,生物事業管理學系,嘉義生物事業,3,4,商業、管理及法律,321,-0.142112,327,399.9196628
134,134052,亞洲大學,生物科技系(農業生技管理組),,5,9,醫藥衛生及社會福利,515,-0.557463,518,355.2112679
1,1442,國立臺灣大學,生物產業傳播暨發展學系,臺大生物產業傳播,1,8,農業、林業、漁業及獸醫,13,2.390641,21,497.6452699
46,46573,銘傳大學,生物醫學工程學系專利醫材組,,5,7,工程、製造及營建,441,-0.41142,508,356.9466059
42,42305,大葉大學,生物醫學系(醫藥檢驗管理組),,6,9,醫藥衛生及社會福利,426,-0.37288,659,308.892243
17,17282,中國文化大學,生活應用科學系,文化生活應用,6,10,服務,621,-0.790109,688,297.614292
134,134500,亞洲大學,生資醫學工程系(生醫資訊組),,5,5,自然科學、數學及統計,402,-0.325242,405,381.7605946
134,134500,亞洲大學,生資醫學工程系(醫學工程組),亞洲生醫(工程),5,5,自然科學、數學及統計,519,-0.56444,307,406.1010048
46,46350,銘傳大學,企業管理系企業管理組(台北),銘傳企管企管,5,4,商業、管理及法律,657,-0.879353,196,438.7006297
46,46350,銘傳大學,企業管理系品牌行銷組(台北),銘傳企管品牌行銷,5,4,商業、管理及法律,595,-0.73418,338,396.9928647
46,46350,銘傳大學,企業管理系數位經營組(台北),銘傳企管數位經營,5,4,商業、管理及法律,749,-1.237111,287,411.4558951
6,6212,國立政治大學,企業管理學系,政大企業管理,1,4,商業、管理及法律,35,1.461288,26,491.2106107
2,2312,國立臺灣師範大學,企業管理學系,臺師企業管理,2,4,商業、管理及法律,95,0.7882,74,475.0112448
27,27132,國立中山大學,企業管理學系,中山企業管理,2,4,商業、管理及法律,132,0.528562,97,467.6204632
16,16152,國立中央大學,企業管理學系,中央企業管理,2,4,商業、管理及法律,151,0.440165,92,468.7198644
41,41222,國立中正大學,企業管理學系,中正企業管理,2,4,商業、管理及法律,153,0.436354,131,459.7929058
99,99042,國立臺北大學,企業管理學系,臺北企業管理,2,4,商業、管理及法律,154,0.435145,89,469.4850323
5,5192,東吳大學,企業管理學系,東吳企業管理,4,4,商業、管理及法律,197,0.249948,236,425.9319513
20,20432,輔仁大學,企業管理學系,輔仁企業管理,4,4,商業、管理及法律,224,0.160682,222,429.5430715
23,23162,國立彰化師範大學,企業管理學系,彰師企業管理,3,4,商業、管理及法律,249,0.060199,143,453.4584873
100,100102,國立嘉義大學,企業管理學系,嘉義企業管理,3,4,商業、管理及法律,289,-0.06457,259,419.3137162
3,3052,國立中興大學,企業管理學系,中興企業管理,2,4,商業、管理及法律,306,-0.107847,94,468.1888719
34,34122,國立東華大學,企業管理學系,東華企業管理,3,4,商業、管理及法律,320,-0.137323,344,394.9600475
18,18321,靜宜大學,企業管理學系,靜宜企業管理,6,4,商業、管理及法律,475,-0.482396,627,321.7849009
153,153032,國立金門大學,企業管理學系,金門企業管理,3,4,商業、管理及法律,511,-0.546719,499,359.1599455
14,14212,淡江大學,企業管理學系,淡江企業管理,4,4,商業、管理及法律,611,-0.761658,319,401.4501618
15,15152,逢甲大學,企業管理學系,逢甲企業管理,4,4,商業、管理及法律,686,-1.00124,519,354.9355351
47,47212,世新大學,企業管理學系,世新企業管理,5,4,商業、管理及法律,754,-1.30238,473,365.2989067
79,79242,真理大學,企業管理學系,,6,4,商業、管理及法律,778,-1.651893,731,280.6601806
43,43132,中華大學,企業管理學系,,6,4,商業、管理及法律,787,-1.802086,656,311.6303929
36,36172,國立屏東大學,企業管理學系,屏東企管,3,4,商業、管理及法律,795,-1.93808,233,427.0264441
9,9262,東海大學,企業管理學系(行銷與數位經營組),,4,4,商業、管理及法律,347,-0.202866,484,362.2968633
9,9272,東海大學,企業管理學系(服務創新與經營組),,4,4,商業、管理及法律,262,0.012884,509,356.8350271
9,9282,東海大學,企業管理學系(創業與組織領導組),,4,4,商業、管理及法律,458,-0.446723,505,358.0487685
42,42132,大葉大學,企業管理學系(經營管理組),大葉企管(經營管理),6,4,商業、管理及法律,272,-0.010028,762,264.7336937
50,50122,實踐大學,企業管理學系(臺北校區),實踐企管(臺北),5,4,商業、管理及法律,678,-0.953874,613,328.8264091
42,42132,大葉大學,企業管理學系(數位行銷組),,6,4,商業、管理及法律,760,-1.3774,789,249.8350589
8,8232,中原大學,企業管理學系工商管理組,中原企管工商,4,4,商業、管理及法律,561,-0.652913,355,392.8689635
59,59032,南華大學,企業管理學系行銷與創業組,南華企管行銷創業,6,4,商業、管理及法律,721,-1.139872,709,287.2954851
8,8212,中原大學,企業管理學系服務業管理組,中原企管服務,4,4,商業、管理及法律,342,-0.175931,392,385.4472057
8,8222,中原大學,企業管理學系高科技業管理組,中原企管高科技,4,4,商業、管理及法律,428,-0.38379,361,391.7601549
59,59032,南華大學,企業管理學系經營管理組,南華企管經管,6,4,商業、管理及法律,661,-0.895582,690,296.6797152
36,36152,國立屏東大學,休閒事業經營學系,屏東休閒經營,3,10,服務,769,-1.503154,260,418.8244379
39,39022,國立體育大學,休閒產業經營學系,國體休閒產經,3,10,服務,220,0.16815,512,356.0374396
150,150032,國立宜蘭大學,休閒產業與健康促進學系,宜蘭休閒健康促進,3,10,服務,576,-0.694217,410,379.9425171
134,134312,亞洲大學,休閒遊憩管理系(旅遊事業組),,5,10,服務,521,-0.566192,617,328.2756434
134,134312,亞洲大學,休閒遊憩管理系(餐旅事業組),,5,10,服務,772,-1.556181,603,332.1041959
46,46352,銘傳大學,休閒遊憩管理學系(桃園校區),銘傳休閒遊憩管理(桃園),5,10,服務,451,-0.431275,381,386.8485195
99,99082,國立臺北大學,休閒運動管理學系,臺北休閒運動管理,2,10,服務,121,0.622221,103,465.9992675
134,134501,亞洲大學,光電與通訊學系(光電綠能組),,5,7,工程、製造及營建,597,-0.74149,562,342.6233053
134,134501,亞洲大學,光電與通訊學系(通訊網路組),,5,7,工程、製造及營建,559,-0.64702,571,339.6924075
17,17442,中國文化大學,全球商務學士學位學程,文化全球商務,6,4,商業、管理及法律,418,-0.358182,628,321.0973125
15,15112,逢甲大學,合作經濟暨社會事業經營學系,逢甲合作經濟,4,3,社會科學、新聞學及圖書資訊,693,-1.022323,517,355.221241
6,6112,國立政治大學,地政學系土地資源規劃組,政大地政土地資源,1,4,商業、管理及法律,75,1.005816,53,481.1215486
6,6122,國立政治大學,地政學系土地管理組,政大地政土地管理,1,4,商業、管理及法律,68,1.06634,38,485.3687825
2,2142,國立臺灣師範大學,地理學系,臺師地理,2,3,社會科學、新聞學及圖書資訊,55,1.205435,98,466.9764182
23,23112,國立彰化師範大學,地理學系,彰師地理,3,3,社會科學、新聞學及圖書資訊,250,0.059403,202,436.5024979
22,22132,國立高雄師範大學,地理學系,高師地理,3,3,社會科學、新聞學及圖書資訊,288,-0.063622,206,435.2970709
42,42482,大葉大學,多媒體數位內容學士學位學程,大葉多媒體,6,2,藝術及人文,225,0.146277,803,210.7428203
41,41282,國立中正大學,成人及繼續教育學系,中正成人教育,2,1,教育,125,0.602198,150,451.4336228
11,11480,國立清華大學,竹師教育學院(永續發展組),,1,99,其他,60,1.119752,90,469.1591367
11,11480,國立清華大學,竹師教育學院(雙專長組),,1,99,其他,77,0.980487,81,472.4227549
34,34352,國立東華大學,自然資源與環境學系,東華自然資源環境,3,5,自然科學、數學及統計,388,-0.309025,349,394.0384144
9,9402,東海大學,行政管理暨政策學系,東海行政管理政策,4,4,商業、管理及法律,348,-0.208292,418,378.6206145
47,47162,世新大學,行政管理學系,世新行政管理,5,4,商業、管理及法律,416,-0.357496,503,358.18549
33,33072,國立臺南大學,行政管理學系,臺南行政管理,3,4,商業、管理及法律,501,-0.5296,258,419.4812342
43,43332,中華大學,行政管理學系,中華行政管理,6,4,商業、管理及法律,648,-0.864089,696,293.2177058
17,17232,中國文化大學,行政管理學系,文化行政管理,6,4,商業、管理及法律,751,-1.262215,643,315.7199279
134,134212,亞洲大學,行動商務多媒體系(多媒體組),,5,4,商業、管理及法律,683,-0.9761,579,338.1158342
134,134212,亞洲大學,行動商務多媒體系(商務組),亞洲多媒體(商務),5,4,商業、管理及法律,664,-0.900004,569,340.4165675
36,36142,國立屏東大學,行銷與流通管理學系,屏東行銷流通管理,3,4,商業、管理及法律,803,-2.33538,185,441.9035149
100,100142,國立嘉義大學,行銷與觀光管理學系,嘉義行銷觀光管理,3,4,商業、管理及法律,444,-0.415035,294,410.0569934
3,3082,國立中興大學,行銷學系,中興行銷學,2,4,商業、管理及法律,181,0.307226,95,468.100666
15,15162,逢甲大學,行銷學系,逢甲行銷學,4,4,商業、管理及法律,477,-0.488761,414,379.5493299
101,101012,國立高雄大學,西洋語文學系,高雄西洋語文,3,2,藝術及人文,541,-0.605199,207,435.2807232
20,20292,輔仁大學,西班牙語文學系,輔仁西班牙語文,4,2,藝術及人文,211,0.195799,179,443.0725725
14,14102,淡江大學,西班牙語文學系,淡江西班牙語文,4,2,藝術及人文,292,-0.073574,345,394.620541
18,18041,靜宜大學,西班牙語文學系,靜宜西班牙語文,6,2,藝術及人文,527,-0.580927,625,322.1971213
19,19082,大同大學,材料工程學系,大同材料,5,7,工程、製造及營建,466,-0.468935,515,355.3449805
